DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe]
2024-08-02 11:30:00+01:00,522.73,103.35,0.01,0.12,0.0,0.0,2182.44,0.0,1.69,8.01,2.46,0.69,0.0,0.0,0.66,,
2024-08-02 12:00:00+01:00,501.89,103.35,0.01,0.12,0.0,0.0,2200.18,0.0,1.55,8.7,2.77,0.77,0.0,0.0,0.66,,
2024-08-02 12:30:00+01:00,669.16,108.85,0.01,0.12,0.0,0.0,2012.18,0.0,1.55,8.24,2.46,0.63,0.0,0.0,0.66,,
2024-08-02 13:00:00+01:00,819.1,105.42,0.01,0.12,0.0,0.0,1897.5,0.0,1.85,8.01,2.8,0.56,0.0,0.0,0.67,,
2024-08-02 13:30:00+01:00,809.32,102.21,0.01,0.12,0.0,0.0,1839.08,0.0,1.7,8.92,2.83,0.69,0.0,0.0,0.61,,
2024-08-02 14:00:00+01:00,698.18,107.25,0.01,0.12,0.0,16.44,1719.11,0.0,1.7,8.7,2.8,0.83,0.0,0.0,0.62,,
2024-08-02 14:30:00+01:00,554.09,104.51,0.01,0.12,0.0,30.22,1809.51,0.0,1.85,8.24,2.83,0.63,0.0,0.0,0.66,,
2024-08-02 15:00:00+01:00,526.96,109.07,0.01,0.12,0.0,30.92,1490.17,0.0,1.7,7.55,3.16,0.83,0.0,0.0,0.62,,
2024-08-02 15:30:00+01:00,563.7,107.02,0.01,0.12,0.0,30.91,1334.55,0.0,1.4,10.07,3.16,0.63,0.0,0.0,0.66,,
2024-08-02 16:00:00+01:00,849.83,104.51,0.01,0.12,0.0,30.85,1149.05,0.0,1.55,8.7,2.83,0.69,0.0,0.0,0.67,,
2024-08-02 16:30:00+01:00,639.45,102.89,0.01,123.67,0.0,30.95,1165.93,0.0,1.24,8.7,3.16,0.55,0.0,0.0,0.62,,
2024-08-02 17:00:00+01:00,805.4,102.43,0.01,0.12,0.0,30.77,1228.83,0.0,1.7,8.92,2.85,0.56,0.0,0.0,0.66,,
2024-08-02 17:30:00+01:00,742.22,101.98,0.01,0.12,72.0,30.6,1436.17,0.0,1.71,7.1,2.8,0.63,0.0,0.0,0.66,,
2024-08-02 18:00:00+01:00,884.28,105.19,0.01,0.12,72.87,55.13,1491.99,0.0,1.24,7.55,2.83,0.48,0.0,0.0,0.66,,
2024-08-02 18:30:00+01:00,922.99,107.02,0.01,0.12,143.26,54.79,1353.84,0.0,1.69,8.24,2.43,0.56,0.0,0.0,0.62,,
2024-08-02 19:00:00+01:00,917.35,102.89,0.01,0.12,143.34,54.92,1359.5,0.0,1.24,8.01,2.8,0.56,0.0,0.0,0.62,,
2024-08-02 19:30:00+01:00,963.42,103.82,0.01,0.12,186.91,54.84,1270.57,0.0,1.24,8.01,2.46,0.56,0.0,0.0,0.66,,
2024-08-02 20:00:00+01:00,993.36,104.96,0.01,0.12,196.29,54.92,1178.59,0.0,1.24,8.24,2.46,0.56,0.0,0.0,0.66,,
2024-08-02 20:30:00+01:00,1019.21,104.96,0.01,0.12,292.76,55.61,925.17,0.0,1.4,7.78,2.8,0.56,0.0,0.0,0.66,,
2024-08-02 21:00:00+01:00,1087.03,105.42,0.01,0.12,238.7,54.93,817.96,0.0,1.54,8.01,2.74,0.56,0.0,0.0,0.61,,
2024-08-02 21:30:00+01:00,1087.05,105.19,0.01,0.12,237.89,54.96,773.04,0.0,1.4,7.78,2.4,0.56,0.0,0.0,0.62,,
2024-08-02 22:00:00+01:00,1080.69,105.42,0.01,0.12,234.52,54.94,771.4,0.0,1.7,8.01,3.13,0.56,0.0,0.0,0.65,,
2024-08-02 22:30:00+01:00,974.79,105.19,0.01,0.12,184.43,54.73,830.17,0.0,1.4,7.33,2.8,0.63,0.0,0.0,0.62,,
2024-08-02 23:00:00+01:00,873.6,100.84,0.01,0.12,0.0,23.98,802.36,0.0,1.71,7.78,2.8,0.69,0.0,0.0,0.66,,
2024-08-02 23:30:00+01:00,826.64,101.98,0.01,0.12,0.0,23.98,810.02,0.0,1.55,8.01,2.8,0.63,0.0,0.0,0.67,,
2024-08-03 00:00:00+01:00,660.54,102.66,0.01,0.12,0.0,23.98,895.62,0.0,1.4,7.78,3.16,0.56,4.77,0.0,0.62,,
2024-08-03 00:30:00+01:00,696.86,105.19,0.01,0.12,0.0,23.98,917.08,0.0,1.24,7.78,2.8,0.56,148.4,0.0,0.62,,
2024-08-03 01:00:00+01:00,646.69,104.05,0.01,0.12,0.0,13.61,949.05,0.0,6.95,7.55,3.16,0.56,147.16,0.0,0.62,,
2024-08-03 01:30:00+01:00,751.18,99.69,0.01,0.12,0.0,2.36,915.74,0.0,5.55,7.55,2.83,0.48,147.82,0.0,0.62,,
2024-08-03 02:00:00+01:00,597.53,102.89,0.01,0.12,0.0,0.0,951.79,0.0,4.88,8.01,3.16,0.56,148.25,0.0,0.67,,
2024-08-03 02:30:00+01:00,615.4,102.89,0.01,0.12,0.0,0.0,871.91,0.0,4.88,8.01,2.83,0.56,147.45,0.0,0.63,,
2024-08-03 03:00:00+01:00,560.97,104.28,0.01,0.12,0.0,0.0,890.81,0.0,4.24,7.33,4.84,0.56,147.3,0.0,0.62,,
2024-08-03 03:30:00+01:00,577.01,106.11,0.01,0.12,0.0,0.0,819.24,0.0,4.24,7.55,4.84,0.63,146.35,0.0,0.62,,
2024-08-03 04:00:00+01:00,574.33,99.92,15.41,0.12,0.0,0.0,791.56,0.0,4.43,7.55,0.13,0.56,146.13,0.0,0.62,,
2024-08-03 04:30:00+01:00,561.05,93.75,113.37,0.12,0.0,0.0,692.34,0.0,3.8,7.33,0.13,0.56,144.37,0.0,0.66,,
2024-08-03 05:00:00+01:00,540.58,100.84,201.94,0.12,0.0,0.0,633.57,0.0,3.79,11.21,0.13,0.69,145.32,0.0,0.62,,
2024-08-03 05:30:00+01:00,536.19,102.21,164.37,0.12,0.0,0.0,675.42,0.0,4.13,8.7,0.13,0.69,144.59,0.0,0.66,,
2024-08-03 06:00:00+01:00,590.58,102.89,166.71,0.12,0.0,0.0,625.56,0.0,4.12,8.7,0.1,0.63,143.64,0.0,0.66,,
2024-08-03 06:30:00+01:00,608.03,100.61,176.79,0.12,0.0,0.0,660.56,0.0,3.8,8.24,0.13,0.69,142.76,0.0,0.66,,
2024-08-03 07:00:00+01:00,570.35,100.84,164.37,0.12,0.0,0.0,680.19,0.0,3.8,7.55,0.1,0.63,0.0,0.0,0.66,,
2024-08-03 07:30:00+01:00,586.73,103.12,165.37,0.12,0.0,0.0,647.48,0.0,4.43,8.01,0.13,0.63,0.0,0.0,0.65,,
2024-08-03 08:00:00+01:00,602.46,101.06,297.89,0.12,0.0,0.0,617.31,0.0,4.15,8.24,0.16,0.63,0.0,0.0,0.66,,
2024-08-03 08:30:00+01:00,571.98,188.89,427.05,0.12,0.0,0.0,610.84,0.0,4.09,8.47,0.16,0.63,0.0,0.0,0.66,,
2024-08-03 09:00:00+01:00,628.64,194.84,442.82,0.12,12.59,0.0,689.32,0.0,4.57,8.7,0.16,0.56,0.0,0.0,0.61,,
2024-08-03 09:30:00+01:00,681.72,202.38,440.48,0.12,10.54,0.0,703.07,0.0,4.1,8.24,0.19,0.63,0.0,0.0,0.67,,
2024-08-03 10:00:00+01:00,631.36,200.78,438.47,0.12,14.06,0.0,824.03,0.0,4.24,8.01,0.13,0.56,0.0,0.0,0.66,,
2024-08-03 10:30:00+01:00,577.49,104.73,428.06,0.12,10.84,0.0,1076.87,0.0,3.8,7.78,0.13,0.56,0.0,0.0,0.65,,
2024-08-03 11:00:00+01:00,533.61,101.29,360.95,125.29,52.3,0.0,1114.21,0.0,3.8,7.78,0.16,0.55,0.0,0.0,0.65,,
2024-08-03 11:30:00+01:00,420.63,112.27,225.42,95.59,10.33,0.0,1272.09,0.0,4.28,8.01,0.1,0.55,0.0,0.0,0.66,,
2024-08-03 12:00:00+01:00,555.36,109.76,258.64,0.12,13.62,0.0,1258.46,0.0,3.79,7.55,0.13,0.56,0.0,0.0,0.62,,
2024-08-03 12:30:00+01:00,514.54,113.64,194.23,0.12,0.0,0.0,1297.92,0.0,4.13,7.78,0.08,0.69,0.0,0.0,0.62,,
2024-08-03 13:00:00+01:00,411.95,111.36,167.38,0.12,0.0,0.0,1394.09,0.0,3.64,7.55,0.08,0.63,0.0,0.0,0.66,,
2024-08-03 13:30:00+01:00,377.21,102.43,175.11,0.12,0.0,0.0,1398.98,0.0,4.13,11.89,0.08,0.63,142.69,0.0,0.61,,
2024-08-03 14:00:00+01:00,395.7,100.15,241.19,0.12,0.0,0.0,1385.86,0.0,3.54,10.29,0.1,0.56,143.94,0.0,0.66,,
2024-08-03 14:30:00+01:00,375.18,100.38,164.7,0.12,0.0,0.0,1178.02,0.0,3.94,8.24,0.13,0.56,143.49,0.0,0.61,,
2024-08-03 15:00:00+01:00,369.63,108.39,164.37,0.12,0.0,0.0,1276.87,0.0,3.05,8.01,0.1,0.63,142.98,0.0,0.63,,
2024-08-03 15:30:00+01:00,484.46,105.88,175.45,0.12,0.0,0.0,1312.52,0.0,2.75,8.01,0.1,0.56,141.3,0.0,0.66,,
2024-08-03 16:00:00+01:00,445.97,107.25,202.28,0.12,0.0,0.0,1307.62,0.0,2.75,8.01,0.1,0.63,71.78,0.0,0.66,,
2024-08-03 16:30:00+01:00,470.39,106.79,217.38,0.12,0.0,0.0,1266.0,0.0,2.6,7.78,0.05,0.56,0.0,0.0,0.62,,
2024-08-03 17:00:00+01:00,488.61,101.06,236.16,0.12,0.0,11.71,1548.97,0.0,2.46,8.47,0.05,0.56,0.0,0.0,0.66,,
2024-08-03 17:30:00+01:00,522.45,107.48,171.07,0.12,0.0,23.51,1566.84,0.0,2.75,8.01,0.08,0.56,0.0,0.0,0.66,,
2024-08-03 18:00:00+01:00,610.23,105.42,279.1,0.12,0.0,23.95,1344.4,0.0,3.05,8.01,0.08,0.63,0.0,0.0,0.61,,
2024-08-03 18:30:00+01:00,599.06,104.28,411.95,0.19,0.0,23.95,1272.04,0.0,2.74,8.01,0.08,0.56,0.0,0.0,0.66,,
2024-08-03 19:00:00+01:00,588.11,102.66,436.44,0.19,0.0,23.67,1128.3,0.0,2.74,8.01,0.08,0.69,0.0,0.0,0.66,,
2024-08-03 19:30:00+01:00,584.96,103.35,358.94,0.19,72.87,23.56,1065.63,0.0,3.94,8.01,0.05,0.69,0.0,0.0,0.62,,
2024-08-03 20:00:00+01:00,547.19,104.96,175.78,0.19,153.3,23.35,1052.91,0.0,2.6,8.47,0.05,0.56,0.0,0.0,0.66,,
2024-08-03 20:30:00+01:00,429.59,103.82,166.04,0.12,293.41,23.98,945.38,0.0,2.88,8.47,0.05,0.56,0.0,0.0,0.66,,
2024-08-03 21:00:00+01:00,313.85,103.35,271.73,0.12,292.32,23.98,910.11,0.0,2.76,8.24,0.05,0.56,0.0,0.0,0.66,,
2024-08-03 21:30:00+01:00,313.35,103.82,244.21,0.12,288.95,23.72,925.54,0.0,2.75,8.24,0.08,0.56,0.0,0.0,0.66,,
2024-08-03 22:00:00+01:00,313.41,104.28,197.92,0.12,292.17,24.12,894.65,0.0,2.9,8.24,0.08,0.56,0.0,0.0,0.66,,
2024-08-03 22:30:00+01:00,330.38,103.59,185.16,0.12,282.57,23.43,925.11,0.0,2.9,8.24,0.1,0.56,0.0,0.0,0.66,,
2024-08-03 23:00:00+01:00,301.71,106.33,208.98,0.12,77.79,23.98,898.05,0.0,2.9,8.92,0.1,0.63,0.0,0.0,0.66,,
2024-08-03 23:30:00+01:00,291.86,106.33,305.28,0.12,9.59,23.38,953.48,0.0,2.9,8.47,0.1,0.56,0.0,0.0,0.65,,
2024-08-04 00:00:00+01:00,242.32,106.11,228.1,0.12,0.0,12.02,963.88,0.0,2.9,7.78,0.1,0.56,0.0,0.0,0.66,,
2024-08-04 00:30:00+01:00,295.35,105.19,215.37,0.12,0.0,1.29,988.08,0.0,2.9,8.24,0.08,0.56,148.77,0.0,0.66,,
2024-08-04 01:00:00+01:00,292.92,104.96,165.71,0.12,0.0,0.0,973.69,0.0,4.73,8.01,0.1,0.63,147.96,0.0,0.65,,
2024-08-04 01:30:00+01:00,286.54,104.05,164.37,0.12,0.0,0.0,1045.2,0.0,3.05,8.01,0.1,0.63,148.33,0.0,0.66,,
2024-08-04 02:00:00+01:00,262.61,104.96,164.03,0.12,0.0,0.0,1065.58,0.0,2.76,8.24,0.1,0.56,147.67,0.0,0.62,,
2024-08-04 02:30:00+01:00,266.43,107.93,169.39,0.12,0.0,0.0,1116.03,0.0,2.46,8.01,0.1,0.56,146.57,0.0,0.65,,
2024-08-04 03:00:00+01:00,233.57,110.9,169.39,0.12,0.0,0.0,1154.44,0.0,6.92,8.24,0.1,0.69,146.35,0.0,0.62,,
